Freq.	V(out_fs)
1.34896288259164e+00	(-1.25236053260434e+02dB,9.00065132038590e+01°)
1.35207256319427e+00	(-1.25216053260114e+02dB,9.00065282183444e+01°)
1.35518941235103e+00	(-1.25196053259792e+02dB,9.00065432674417e+01°)
1.35831344658715e+00	(-1.25176053259469e+02dB,9.00065583512308e+01°)
1.36144468246594e+00	(-1.25156053259144e+02dB,9.00065734697916e+01°)
1.36458313658892e+00	(-1.25136053258817e+02dB,9.00065886232043e+01°)
1.36772882559584e+00	(-1.25116053258490e+02dB,9.00066038115492e+01°)
1.37088176616484e+00	(-1.25096053258160e+02dB,9.00066190349069e+01°)
1.37404197501251e+00	(-1.25076053257829e+02dB,9.00066342933580e+01°)
1.37720946889394e+00	(-1.25056053257497e+02dB,9.00066495869834e+01°)
1.38038426460288e+00	(-1.25036053257163e+02dB,9.00066649158644e+01°)
1.38356637897177e+00	(-1.25016053256827e+02dB,9.00066802800820e+01°)
1.38675582887188e+00	(-1.24996053256490e+02dB,9.00066956797178e+01°)
1.38995263121334e+00	(-1.24976053256152e+02dB,9.00067111148535e+01°)
1.39315680294529e+00	(-1.24956053255811e+02dB,9.00067265855708e+01°)
1.39636836105593e+00	(-1.24936053255470e+02dB,9.00067420919518e+01°)
1.39958732257261e+00	(-1.24916053255126e+02dB,9.00067576340787e+01°)
1.40281370456195e+00	(-1.24896053254781e+02dB,9.00067732120338e+01°)
1.40604752412990e+00	(-1.24876053254435e+02dB,9.00067888258999e+01°)
1.40928879842186e+00	(-1.24856053254087e+02dB,9.00068044757597e+01°)
1.41253754462274e+00	(-1.24836053253737e+02dB,9.00068201616961e+01°)
1.41579377995707e+00	(-1.24816053253386e+02dB,9.00068358837924e+01°)
1.41905752168908e+00	(-1.24796053253033e+02dB,9.00068516421317e+01°)
1.42232878712281e+00	(-1.24776053252678e+02dB,9.00068674367979e+01°)
1.42560759360218e+00	(-1.24756053252322e+02dB,9.00068832678745e+01°)
1.42889395851109e+00	(-1.24736053251964e+02dB,9.00068991354455e+01°)
1.43218789927353e+00	(-1.24716053251605e+02dB,9.00069150395950e+01°)
1.43548943335364e+00	(-1.24696053251243e+02dB,9.00069309804073e+01°)
1.43879857825583e+00	(-1.24676053250880e+02dB,9.00069469579671e+01°)
1.44211535152486e+00	(-1.24656053250516e+02dB,9.00069629723589e+01°)
1.44543977074592e+00	(-1.24636053250150e+02dB,9.00069790236677e+01°)
1.44877185354475e+00	(-1.24616053249782e+02dB,9.00069951119786e+01°)
1.45211161758773e+00	(-1.24596053249412e+02dB,9.00070112373768e+01°)
1.45545908058195e+00	(-1.24576053249041e+02dB,9.00070273999480e+01°)
1.45881426027534e+00	(-1.24556053248668e+02dB,9.00070435997777e+01°)
1.46217717445671e+00	(-1.24536053248293e+02dB,9.00070598369519e+01°)
1.46554784095590e+00	(-1.24516053247917e+02dB,9.00070761115566e+01°)
