time	V(out_preamp)
1.008353832234030e-07	-5.658732e-03
1.008560186733899e-07	-5.654123e-03
1.008816272101388e-07	-5.648407e-03
1.008836278759587e-07	-5.647961e-03
1.008956318708779e-07	-5.645284e-03
1.009079216790181e-07	-5.642545e-03
1.009202114871584e-07	-5.639807e-03
1.009325012952986e-07	-5.637070e-03
1.009447911034389e-07	-5.634334e-03
1.009570809115792e-07	-5.631599e-03
1.009693707197194e-07	-5.628866e-03
1.009816605278597e-07	-5.626134e-03
1.009836612204068e-07	-5.625689e-03
1.009876626055011e-07	-5.624800e-03
1.010116709160669e-07	-5.619468e-03
1.010836945648550e-07	-5.603499e-03
1.011116952801498e-07	-5.597303e-03
1.011877588013119e-07	-5.580502e-03
1.012821152856327e-07	-5.559726e-03
1.012837612537513e-07	-5.559364e-03
1.012870531899885e-07	-5.558641e-03
1.013331402973095e-07	-5.548521e-03
1.013337779259753e-07	-5.548381e-03
1.013350531833069e-07	-5.548101e-03
1.013524261402354e-07	-5.544292e-03
1.013697990971638e-07	-5.540484e-03
1.013871720540923e-07	-5.536679e-03
1.014045450110207e-07	-5.532877e-03
1.014219179679492e-07	-5.529077e-03
1.014392909248776e-07	-5.525279e-03
1.014566638818061e-07	-5.521484e-03
1.014827811519577e-07	-5.515783e-03
1.014838279426476e-07	-5.515554e-03
1.014859215240273e-07	-5.515098e-03
1.014901086867869e-07	-5.514184e-03
1.015124847205769e-07	-5.509306e-03
1.015348607543669e-07	-5.504431e-03
1.015572367881570e-07	-5.499561e-03
1.015796128219470e-07	-5.494695e-03
1.016019888557370e-07	-5.489832e-03
1.016243648895271e-07	-5.484974e-03
1.016467409233171e-07	-5.480120e-03
1.016897016182719e-07	-5.470811e-03
1.017326623132267e-07	-5.461517e-03
1.017756230081815e-07	-5.452238e-03
1.018185837031363e-07	-5.442973e-03
1.018615443980911e-07	-5.433724e-03
1.019045050930459e-07	-5.424489e-03
1.019474657880007e-07	-5.415269e-03
1.020487360352755e-07	-5.393593e-03
1.021500062825503e-07	-5.371997e-03
1.022512765298250e-07	-5.350483e-03
1.023525467770998e-07	-5.329049e-03
1.024538170243746e-07	-5.307696e-03
1.025550872716494e-07	-5.286423e-03
1.026563575189242e-07	-5.265231e-03
1.026842280760254e-07	-5.259412e-03
1.027192397465822e-07	-5.252112e-03
1.027353879864717e-07	-5.248748e-03
1.027515362263612e-07	-5.245386e-03
1.027676844662507e-07	-5.242026e-03
1.027838327061402e-07	-5.238668e-03
1.027999809460296e-07	-5.235311e-03
1.028161291859191e-07	-5.231957e-03
1.028322774258086e-07	-5.228605e-03
1.028342780926976e-07	-5.228190e-03
1.028462820940312e-07	-5.225700e-03
1.028594293335874e-07	-5.222974e-03
1.028725765731437e-07	-5.220249e-03
1.028857238126999e-07	-5.217526e-03
1.028988710522562e-07	-5.214804e-03
1.029120182918125e-07	-5.212083e-03
1.029251655313687e-07	-5.209363e-03
1.029383127709250e-07	-5.206645e-03
1.029623779354772e-07	-5.201673e-03
1.029864431000293e-07	-5.196706e-03
1.030105082645815e-07	-5.191743e-03
1.030345734291337e-07	-5.186785e-03
1.030586385936859e-07	-5.181830e-03
1.030827037582380e-07	-5.176881e-03
1.031067689227902e-07	-5.171936e-03
1.031323774587585e-07	-5.166678e-03
1.031343781260420e-07	-5.166267e-03
1.031463821297433e-07	-5.163805e-03
1.031749632797729e-07	-5.157946e-03
1.032035444298025e-07	-5.152093e-03
1.032321255798321e-07	-5.146247e-03
1.032607067298617e-07	-5.140407e-03
1.032892878798913e-07	-5.134573e-03
1.033178690299209e-07	-5.128745e-03
1.033464501799505e-07	-5.122924e-03
1.033751431519513e-07	-5.117086e-03
1.034038361239521e-07	-5.111254e-03
1.034325290959529e-07	-5.105428e-03
1.034612220679537e-07	-5.099609e-03
1.034899150399545e-07	-5.093796e-03
1.035186080119553e-07	-5.087990e-03
1.035473009839561e-07	-5.082189e-03
1.035609337170424e-07	-5.079435e-03
1.035745664501287e-07	-5.076683e-03
1.035881991832151e-07	-5.073932e-03
1.036018319163014e-07	-5.071182e-03
1.036154646493878e-07	-5.068434e-03
1.036290973824741e-07	-5.065687e-03
1.036427301155605e-07	-5.062941e-03
1.037002921427441e-07	-5.051365e-03
1.037578541699278e-07	-5.039813e-03
1.038154161971115e-07	-5.028286e-03
1.038729782242952e-07	-5.016784e-03
1.039305402514789e-07	-5.005306e-03
1.039881022786626e-07	-4.993854e-03
1.040456643058462e-07	-4.982426e-03
1.040934837621161e-07	-4.972950e-03
1.041081257944471e-07	-4.970052e-03
1.041227678267781e-07	-4.967156e-03
1.041374098591091e-07	-4.964262e-03
1.041520518914401e-07	-4.961369e-03
1.041666939237710e-07	-4.958477e-03
1.041813359561020e-07	-4.955587e-03
1.041959779884330e-07	-4.952699e-03
1.042158065985740e-07	-4.948790e-03
1.042356352087149e-07	-4.944884e-03
1.042554638188559e-07	-4.940980e-03
1.042752924289969e-07	-4.937080e-03
1.042951210391379e-07	-4.933183e-03
1.043149496492788e-07	-4.929288e-03
1.043347782594198e-07	-4.925397e-03
1.043665048718649e-07	-4.919176e-03
1.043982314843100e-07	-4.912963e-03
1.044299580967551e-07	-4.906757e-03
1.044616847092002e-07	-4.900559e-03
1.044934113216453e-07	-4.894368e-03
1.045251379340904e-07	-4.888184e-03
1.045568645465354e-07	-4.882008e-03
1.045820140356480e-07	-4.877117e-03
1.046071635247606e-07	-4.872231e-03
1.046323130138731e-07	-4.867349e-03
1.046574625029857e-07	-4.862472e-03
1.046826119920983e-07	-4.857599e-03
1.047077614812108e-07	-4.852732e-03
1.047329109703234e-07	-4.847868e-03
1.047349116372124e-07	-4.847482e-03
1.047389129709904e-07	-4.846708e-03
1.047629209736586e-07	-4.842072e-03
1.047732101176589e-07	-4.840086e-03
1.047834992616592e-07	-4.838100e-03
1.047937884056594e-07	-4.836116e-03
1.048040775496597e-07	-4.834132e-03
1.048143666936600e-07	-4.832149e-03
1.048246558376603e-07	-4.830167e-03
1.048349449816606e-07	-4.828185e-03
1.048389463154361e-07	-4.827415e-03
1.048526651741036e-07	-4.824774e-03
1.048663840327711e-07	-4.822136e-03
1.048801028914386e-07	-4.819498e-03
1.048938217501062e-07	-4.816862e-03
1.049075406087737e-07	-4.814227e-03
1.049212594674412e-07	-4.811593e-03
1.049349783261087e-07	-4.808961e-03
1.049469823276144e-07	-4.806659e-03
1.049592721385774e-07	-4.804303e-03
1.049715619495404e-07	-4.801949e-03
1.049838517605034e-07	-4.799595e-03
1.049961415714665e-07	-4.797242e-03
1.050084313824295e-07	-4.794891e-03
1.050207211933925e-07	-4.792540e-03
1.050330110043555e-07	-4.790191e-03
1.050350116705568e-07	-4.789808e-03
1.050470156677648e-07	-4.787515e-03
1.050593054768860e-07	-4.785168e-03
1.050715952860071e-07	-4.782823e-03
1.050838850951282e-07	-4.780478e-03
1.050961749042494e-07	-4.778134e-03
1.051084647133705e-07	-4.775791e-03
1.051207545224917e-07	-4.773449e-03
1.051330443316128e-07	-4.771109e-03
1.051350450150050e-07	-4.770728e-03
1.051470491153583e-07	-4.768443e-03
1.051699703938441e-07	-4.764083e-03
1.051928916723298e-07	-4.759727e-03
1.052158129508155e-07	-4.755375e-03
1.052387342293013e-07	-4.751026e-03
1.052616555077870e-07	-4.746681e-03
1.052845767862727e-07	-4.742340e-03
1.053074980647584e-07	-4.738003e-03
1.053331015311370e-07	-4.733162e-03
1.053351117039013e-07	-4.732782e-03
1.053391320494300e-07	-4.732022e-03
1.053632541226024e-07	-4.727467e-03
1.054351450483495e-07	-4.713916e-03
1.054457802036262e-07	-4.711914e-03
1.055021025336895e-07	-4.701327e-03
1.055584248637528e-07	-4.690763e-03
1.056147471938161e-07	-4.680220e-03
1.056710695238794e-07	-4.669700e-03
1.057273918539427e-07	-4.659203e-03
1.057837141840060e-07	-4.648728e-03
1.058400365140693e-07	-4.638275e-03
1.059853284428143e-07	-4.611412e-03
1.059999452889267e-07	-4.608718e-03
1.060304294970552e-07	-4.603104e-03
1.060609137051837e-07	-4.597495e-03
1.060913979133122e-07	-4.591894e-03
1.061218821214407e-07	-4.586298e-03
1.061523663295692e-07	-4.580710e-03
1.061828505376977e-07	-4.575128e-03
1.062133347458262e-07	-4.569552e-03
1.062233309657476e-07	-4.567725e-03
1.062333271856690e-07	-4.565899e-03
1.062433234055903e-07	-4.564073e-03
1.062533196255117e-07	-4.562248e-03
1.062633158454331e-07	-4.560424e-03
1.062733120653544e-07	-4.558600e-03
1.062833082852758e-07	-4.556777e-03
1.062854284761587e-07	-4.556390e-03
1.062896688579246e-07	-4.555617e-03
1.062981496214563e-07	-4.554072e-03
1.065771964861901e-07	-4.503492e-03
1.065855285095032e-07	-4.501989e-03
1.065988675971547e-07	-4.499585e-03
1.066271040231331e-07	-4.494501e-03
1.066553404491115e-07	-4.489422e-03
1.066835768750899e-07	-4.484349e-03
1.067118133010684e-07	-4.479280e-03
1.067400497270468e-07	-4.474218e-03
1.067682861530252e-07	-4.469160e-03
1.067965225790036e-07	-4.464108e-03
1.068356118706236e-07	-4.457124e-03
1.068443537751069e-07	-4.455563e-03
1.068793213930401e-07	-4.449326e-03
1.068856285428476e-07	-4.448202e-03
1.069063130993337e-07	-4.444517e-03
1.069269976558198e-07	-4.440835e-03
1.069476822123059e-07	-4.437156e-03
1.069683667687920e-07	-4.433479e-03
1.069890513252781e-07	-4.429806e-03
1.070097358817642e-07	-4.426136e-03
1.070304204382503e-07	-4.422468e-03
1.070526073150991e-07	-4.418537e-03
1.070747941919480e-07	-4.414610e-03
1.070969810687968e-07	-4.410686e-03
1.071191679456456e-07	-4.406765e-03
1.071413548224944e-07	-4.402847e-03
1.071635416993433e-07	-4.398932e-03
1.071857285761921e-07	-4.395021e-03
1.072003950581689e-07	-4.392438e-03
1.073326946629659e-07	-4.369197e-03
1.073357785928643e-07	-4.368657e-03
1.073507835945315e-07	-4.366030e-03
1.073700757395322e-07	-4.362653e-03
1.073893678845330e-07	-4.359278e-03
1.074086600295337e-07	-4.355906e-03
1.074279521745344e-07	-4.352536e-03
1.074472443195351e-07	-4.349169e-03
1.074665364645358e-07	-4.345805e-03
1.074858286095365e-07	-4.342442e-03
1.074978326108702e-07	-4.340352e-03
1.076358786262087e-07	-4.316377e-03
1.076454818272776e-07	-4.314714e-03
1.076616014861966e-07	-4.311923e-03
1.076777211451157e-07	-4.309135e-03
1.076938408040347e-07	-4.306348e-03
1.077099604629538e-07	-4.303562e-03
1.077260801218728e-07	-4.300779e-03
1.077421997807919e-07	-4.297997e-03
1.077583194397109e-07	-4.295217e-03
1.077899299770974e-07	-4.289770e-03
1.078839613257021e-07	-4.273605e-03
1.078859619873291e-07	-4.273262e-03
1.078979659570915e-07	-4.271203e-03
1.079111132372393e-07	-4.268949e-03
1.079242605173872e-07	-4.266696e-03
1.079374077975351e-07	-4.264444e-03
1.079505550776830e-07	-4.262193e-03
1.079637023578308e-07	-4.259943e-03
1.079768496379787e-07	-4.257694e-03
1.079899969181266e-07	-4.255447e-03
1.079997717709024e-07	-4.253776e-03
1.080095466236783e-07	-4.252107e-03
1.080193214764541e-07	-4.250438e-03
1.080290963292299e-07	-4.248769e-03
1.080388711820058e-07	-4.247102e-03
1.080486460347816e-07	-4.245435e-03
1.080584208875574e-07	-4.243768e-03
1.080840310401930e-07	-4.239404e-03
1.080860286762254e-07	-4.239064e-03
1.080900239482904e-07	-4.238384e-03
1.081037436729165e-07	-4.236049e-03
1.081174633975427e-07	-4.233714e-03
1.081311831221689e-07	-4.231382e-03
1.081449028467950e-07	-4.229050e-03
1.081586225714212e-07	-4.226720e-03
1.081723422960474e-07	-4.224390e-03
1.081860620206736e-07	-4.222062e-03
1.081985024653430e-07	-4.219953e-03
1.082593008562806e-07	-4.209656e-03
1.082858404715755e-07	-4.205168e-03
1.082860953651217e-07	-4.205125e-03
1.082866051522141e-07	-4.205039e-03
1.082876247263988e-07	-4.204866e-03
1.082896638747683e-07	-4.204522e-03
1.083018987649850e-07	-4.202455e-03
1.083142393603134e-07	-4.200371e-03
1.083265799556419e-07	-4.198289e-03
1.083389205509704e-07	-4.196207e-03
1.083512611462989e-07	-4.194126e-03
1.083636017416274e-07	-4.192046e-03
1.083759423369558e-07	-4.189967e-03
1.083882829322843e-07	-4.187889e-03
1.084113016949008e-07	-4.184016e-03
1.084343204575172e-07	-4.180147e-03
1.084573392201337e-07	-4.176280e-03
1.084803579827501e-07	-4.172417e-03
1.085033767453666e-07	-4.168558e-03
1.085263955079831e-07	-4.164701e-03
1.085494142705995e-07	-4.160848e-03
1.086362120706902e-07	-4.146350e-03
1.086446828190790e-07	-4.144938e-03
1.086613773759239e-07	-4.142156e-03
1.086780719327687e-07	-4.139375e-03
1.086947664896135e-07	-4.136597e-03
1.087114610464583e-07	-4.133820e-03
1.087281556033032e-07	-4.131045e-03
1.087448501601480e-07	-4.128272e-03
1.087615447169929e-07	-4.125501e-03
1.087865114865703e-07	-4.121359e-03
1.088114782561477e-07	-4.117221e-03
1.088364450257251e-07	-4.113088e-03
1.088614117953025e-07	-4.108958e-03
1.088863785648799e-07	-4.104832e-03
1.089113453344573e-07	-4.100710e-03
1.089363121040347e-07	-4.096592e-03
1.089863287762588e-07	-4.088354e-03
1.090194890771854e-07	-4.082901e-03
1.090719138024520e-07	-4.074295e-03
1.091243385277185e-07	-4.065705e-03
1.091767632529851e-07	-4.057133e-03
1.092291879782517e-07	-4.048577e-03
1.092816127035182e-07	-4.040039e-03
1.093340374287848e-07	-4.031518e-03
1.093864621540514e-07	-4.023014e-03
1.094371770574895e-07	-4.014804e-03
1.094878919609276e-07	-4.006609e-03
1.095386068643657e-07	-3.998430e-03
1.095893217678038e-07	-3.990268e-03
1.096400366712419e-07	-3.982120e-03
1.096907515746800e-07	-3.973989e-03
1.097414664781181e-07	-3.965874e-03
1.097833538706835e-07	-3.959183e-03
1.098252412632488e-07	-3.952502e-03
1.098671286558141e-07	-3.945833e-03
1.099090160483794e-07	-3.939174e-03
1.099509034409447e-07	-3.932525e-03
1.099927908335101e-07	-3.925888e-03
1.100346782260754e-07	-3.919261e-03
1.100489687038536e-07	-3.917002e-03
1.100632591816319e-07	-3.914745e-03
1.100775496594101e-07	-3.912489e-03
1.100918401371884e-07	-3.910234e-03
1.101061306149666e-07	-3.907981e-03
1.101204210927449e-07	-3.905728e-03
1.101347115705231e-07	-3.903477e-03
1.101367122374125e-07	-3.903162e-03
1.101407135711911e-07	-3.902532e-03
1.101867289096366e-07	-3.895293e-03
1.102347449149805e-07	-3.887754e-03
1.102367455818606e-07	-3.887440e-03
1.102407469156209e-07	-3.886813e-03
1.102647549181827e-07	-3.883049e-03
1.102747582526149e-07	-3.881482e-03
1.102847615870471e-07	-3.879915e-03
1.102947649214793e-07	-3.878349e-03
1.103047682559116e-07	-3.876784e-03
1.103147715903438e-07	-3.875219e-03
1.103247749247760e-07	-3.873654e-03
1.103347782592082e-07	-3.872091e-03
1.103367789263088e-07	-3.871778e-03
1.103407802605099e-07	-3.871153e-03
1.103647882657168e-07	-3.867404e-03
1.103893678870723e-07	-3.863569e-03
1.104139475084277e-07	-3.859738e-03
1.104385271297832e-07	-3.855910e-03
1.104631067511387e-07	-3.852086e-03
1.104876863724941e-07	-3.848265e-03
1.105122659938496e-07	-3.844448e-03
1.105368456152051e-07	-3.840634e-03
1.105488503478630e-07	-3.838773e-03
1.105717674892698e-07	-3.835223e-03
1.105946846306766e-07	-3.831675e-03
1.106176017720834e-07	-3.828131e-03
1.106405189134902e-07	-3.824590e-03
1.106634360548970e-07	-3.821052e-03
1.106863531963037e-07	-3.817517e-03
1.107092703377105e-07	-3.813985e-03
1.107348414300914e-07	-3.810047e-03
1.107369123041014e-07	-3.809728e-03
1.107410540521214e-07	-3.809091e-03
1.107547077521848e-07	-3.806991e-03
1.107683614522482e-07	-3.804892e-03
1.107820151523117e-07	-3.802794e-03
1.107956688523751e-07	-3.800697e-03
1.108093225524385e-07	-3.798601e-03
1.108229762525020e-07	-3.796506e-03
1.108366299525654e-07	-3.794413e-03
1.108369456485495e-07	-3.794364e-03
1.108375770405178e-07	-3.794267e-03
1.108388398244542e-07	-3.794074e-03
1.109961502796008e-07	-3.770033e-03
1.110229741407313e-07	-3.765948e-03
1.110497980018618e-07	-3.761868e-03
1.110766218629924e-07	-3.757791e-03
1.111034457241229e-07	-3.753719e-03
1.111302695852534e-07	-3.749651e-03
1.111570934463839e-07	-3.745587e-03
1.111839173075145e-07	-3.741527e-03
1.111870623541180e-07	-3.741052e-03
1.111920619941842e-07	-3.740296e-03
1.113350922432016e-07	-3.718726e-03
1.113371123707903e-07	-3.718422e-03
1.113492331363223e-07	-3.716600e-03
1.113617920761675e-07	-3.714713e-03
1.113743510160126e-07	-3.712826e-03
1.113869099558578e-07	-3.710941e-03
1.113994688957029e-07	-3.709056e-03
1.114120278355481e-07	-3.707173e-03
1.114245867753933e-07	-3.705290e-03
1.114371457152384e-07	-3.703408e-03
1.114586162565807e-07	-3.700193e-03
1.115016215367462e-07	-3.693762e-03
1.115446268169117e-07	-3.687341e-03
1.115876320970772e-07	-3.680930e-03
1.116306373772427e-07	-3.674530e-03
1.116736426574082e-07	-3.668141e-03
1.117166479375738e-07	-3.661763e-03
1.117596532177393e-07	-3.655395e-03
1.117852617539180e-07	-3.651607e-03
1.117872624208070e-07	-3.651312e-03
1.117992664221406e-07	-3.649538e-03
1.118115562330299e-07	-3.647723e-03
1.118238460439192e-07	-3.645909e-03
1.118361358548085e-07	-3.644095e-03
1.118484256656978e-07	-3.642283e-03
1.118607154765871e-07	-3.640471e-03
1.118730052874764e-07	-3.638660e-03
1.118852950983657e-07	-3.636850e-03
1.118872957652551e-07	-3.636556e-03
1.118912970990337e-07	-3.635966e-03
1.118992997665911e-07	-3.634789e-03
1.119118753870357e-07	-3.632939e-03
1.119244510074803e-07	-3.631089e-03
1.119370266279249e-07	-3.629241e-03
1.119496022483694e-07	-3.627393e-03
1.119621778688140e-07	-3.625547e-03
1.119747534892586e-07	-3.623701e-03
1.119873291097032e-07	-3.621856e-03
1.120092221217081e-07	-3.618647e-03
1.120311151337130e-07	-3.615440e-03
1.120530081457179e-07	-3.612236e-03
1.120749011577228e-07	-3.609034e-03
1.120967941697277e-07	-3.605836e-03
1.121186871817326e-07	-3.602639e-03
1.121405801937375e-07	-3.599446e-03
1.122914307213626e-07	-3.577516e-03
1.123914579523850e-07	-3.563045e-03
1.124048817789572e-07	-3.561107e-03
1.124183056055294e-07	-3.559170e-03
1.124317294321016e-07	-3.557234e-03
1.124451532586738e-07	-3.555300e-03
1.124585770852460e-07	-3.553366e-03
1.124720009118181e-07	-3.551433e-03
1.124854247383903e-07	-3.549501e-03
1.124874958319440e-07	-3.549203e-03
1.124916380190513e-07	-3.548607e-03
1.125053367558143e-07	-3.546638e-03
1.125190354925772e-07	-3.544669e-03
1.125327342293402e-07	-3.542701e-03
1.125464329661032e-07	-3.540734e-03
1.125601317028662e-07	-3.538769e-03
1.125738304396292e-07	-3.536804e-03
1.125875291763922e-07	-3.534840e-03
1.125881500302653e-07	-3.534751e-03
1.125918751535041e-07	-3.534217e-03
1.127352440982970e-07	-3.513732e-03
1.127375791930644e-07	-3.513399e-03
1.127515897616685e-07	-3.511403e-03
1.129876625541847e-07	-3.477939e-03
1.130090982708522e-07	-3.474916e-03
1.130305339875197e-07	-3.471895e-03
1.130519697041871e-07	-3.468876e-03
1.130734054208546e-07	-3.465860e-03
1.130948411375220e-07	-3.462847e-03
1.131162768541895e-07	-3.459836e-03
1.131377125708570e-07	-3.456827e-03
1.131766398323250e-07	-3.451370e-03
1.132155670937931e-07	-3.445921e-03
1.132544943552612e-07	-3.440481e-03
1.132934216167293e-07	-3.435048e-03
1.133323488781974e-07	-3.429624e-03
1.133712761396655e-07	-3.424208e-03
1.134102034011336e-07	-3.418800e-03
1.134358119373121e-07	-3.415246e-03
1.134378126042014e-07	-3.414969e-03
1.134418139379801e-07	-3.414414e-03
1.134878292764255e-07	-3.408040e-03
1.134949745153146e-07	-3.407051e-03
1.135021197542038e-07	-3.406063e-03
1.135092649930929e-07	-3.405075e-03
1.135164102319821e-07	-3.404087e-03
1.135235554708712e-07	-3.403099e-03
1.135307007097604e-07	-3.402111e-03
1.135378459486496e-07	-3.401124e-03
1.135498499499304e-07	-3.399466e-03
1.136418806272989e-07	-3.386782e-03
1.136555994859056e-07	-3.384895e-03
1.136693183445123e-07	-3.383009e-03
1.136830372031190e-07	-3.381124e-03
1.136967560617257e-07	-3.379240e-03
1.137104749203324e-07	-3.377357e-03
1.137241937789391e-07	-3.375475e-03
1.137379126375459e-07	-3.373594e-03
1.137499166084076e-07	-3.371950e-03
1.140359417965220e-07	-3.332978e-03
1.140380126708903e-07	-3.332698e-03
1.140670049120466e-07	-3.328772e-03
1.140771085428905e-07	-3.327405e-03
1.140872121737344e-07	-3.326039e-03
1.140973158045782e-07	-3.324673e-03
1.141074194354221e-07	-3.323307e-03
1.141175230662660e-07	-3.321942e-03
1.141276266971099e-07	-3.320578e-03
1.141377303279537e-07	-3.319214e-03
1.141380460153384e-07	-3.319171e-03
1.141386773901078e-07	-3.319086e-03
1.141399401396466e-07	-3.318915e-03
1.142607078315218e-07	-3.302656e-03
1.142865689420762e-07	-3.299184e-03
1.142880960320107e-07	-3.298979e-03
1.142911502118796e-07	-3.298569e-03
1.142972585716174e-07	-3.297750e-03
1.143252451168334e-07	-3.293998e-03
1.143532316620494e-07	-3.290251e-03
1.143812182072654e-07	-3.286507e-03
1.144092047524814e-07	-3.282767e-03
1.144371912976974e-07	-3.279032e-03
1.144651778429134e-07	-3.275300e-03
1.144931643881294e-07	-3.271573e-03
1.145278902491307e-07	-3.266954e-03
1.145626161101321e-07	-3.262341e-03
1.145973419711335e-07	-3.257734e-03
1.146320678321349e-07	-3.253133e-03
1.146667936931362e-07	-3.248539e-03
1.147015195541376e-07	-3.243950e-03
1.147362454151390e-07	-3.239368e-03
1.147513933215877e-07	-3.237371e-03
1.147665412280365e-07	-3.235376e-03
1.147816891344852e-07	-3.233381e-03
1.147968370409340e-07	-3.231388e-03
1.148119849473827e-07	-3.229396e-03
1.148271328538315e-07	-3.227405e-03
1.148422807602802e-07	-3.225415e-03
1.148806364149873e-07	-3.220382e-03
1.149189920696944e-07	-3.215356e-03
1.149573477244015e-07	-3.210338e-03
1.149957033791085e-07	-3.205328e-03
1.150340590338156e-07	-3.200324e-03
1.150724146885227e-07	-3.195329e-03
1.151107703432298e-07	-3.190341e-03
1.151383794598200e-07	-3.186754e-03
1.151423804229800e-07	-3.186235e-03
1.151578180039952e-07	-3.184232e-03
1.151732555850105e-07	-3.182230e-03
1.151886931660257e-07	-3.180229e-03
1.152041307470409e-07	-3.178230e-03
1.152195683280561e-07	-3.176232e-03
1.152350059090713e-07	-3.174235e-03
1.152504434900865e-07	-3.172239e-03
1.152630152984622e-07	-3.170614e-03
1.152755871068379e-07	-3.168991e-03
1.152881589152135e-07	-3.167368e-03
1.153007307235892e-07	-3.165745e-03
1.153133025319649e-07	-3.164124e-03
1.153258743403406e-07	-3.162503e-03
1.153384461487162e-07	-3.160883e-03
1.153498097224190e-07	-3.159420e-03
1.155478218771898e-07	-3.134024e-03
1.155750729699497e-07	-3.130544e-03
1.156023240627095e-07	-3.127068e-03
1.156295751554694e-07	-3.123596e-03
1.156568262482293e-07	-3.120127e-03
1.156840773409891e-07	-3.116662e-03
1.157113284337490e-07	-3.113200e-03
1.157385795265088e-07	-3.109742e-03
1.157527058640393e-07	-3.107952e-03
1.158467769884020e-07	-3.096051e-03
1.159408481127647e-07	-3.084193e-03
1.160349192371274e-07	-3.072378e-03
1.161289903614901e-07	-3.060607e-03
1.162230614858528e-07	-3.048879e-03
1.163171326102155e-07	-3.037194e-03
1.164112037345782e-07	-3.025553e-03
1.164428142714240e-07	-3.021650e-03
1.164582479874227e-07	-3.019746e-03
1.164736817034214e-07	-3.017844e-03
1.164891154194200e-07	-3.015942e-03
1.165045491354187e-07	-3.014042e-03
1.165199828514174e-07	-3.012143e-03
1.165354165674161e-07	-3.010245e-03
1.165508502834148e-07	-3.008349e-03
1.167113037685071e-07	-2.988697e-03
1.167369123053538e-07	-2.985572e-03
1.167389129709904e-07	-2.985328e-03
1.167509169648098e-07	-2.983864e-03
1.169113707934590e-07	-2.964366e-03
1.169369797143692e-07	-2.961265e-03
1.169389796598866e-07	-2.961023e-03
1.169429795509215e-07	-2.960539e-03
1.169669788971308e-07	-2.957637e-03
1.169769812010449e-07	-2.956428e-03
1.169869835049589e-07	-2.955220e-03
1.169969858088730e-07	-2.954012e-03
1.170069881127871e-07	-2.952804e-03
1.170169904167011e-07	-2.951597e-03
1.170269927206152e-07	-2.950391e-03
1.170369950245293e-07	-2.949185e-03
1.170390130043348e-07	-2.948942e-03
1.170430489639459e-07	-2.948455e-03
1.170511208831680e-07	-2.947483e-03
1.171279888139725e-07	-2.938236e-03
1.172048567447770e-07	-2.929016e-03
1.172817246755815e-07	-2.919825e-03
1.173585926063861e-07	-2.910661e-03
1.174354605371906e-07	-2.901524e-03
1.175123284679951e-07	-2.892415e-03
1.175891963987996e-07	-2.883333e-03
1.176012004001356e-07	-2.881918e-03
1.176143476396888e-07	-2.880368e-03
1.176274948792420e-07	-2.878819e-03
1.176406421187952e-07	-2.877271e-03
1.176537893583484e-07	-2.875723e-03
1.176669365979016e-07	-2.874177e-03
1.176800838374548e-07	-2.872631e-03
1.176932310770081e-07	-2.871086e-03
1.177209546046260e-07	-2.867831e-03
1.177486781322441e-07	-2.864579e-03
1.177764016598620e-07	-2.861330e-03
1.178041251874800e-07	-2.858085e-03
1.178318487150980e-07	-2.854844e-03
1.178595722427160e-07	-2.851606e-03
1.178872957703340e-07	-2.848372e-03
1.178892964321440e-07	-2.848139e-03
1.179013004030041e-07	-2.846740e-03
1.179138760278024e-07	-2.845275e-03
1.179264516526007e-07	-2.843810e-03
1.179390272773990e-07	-2.842347e-03
1.179516029021973e-07	-2.840884e-03
1.179641785269956e-07	-2.839421e-03
1.179767541517939e-07	-2.837960e-03
1.179893297765922e-07	-2.836499e-03
1.180013345092959e-07	-2.835105e-03
1.180139100252594e-07	-2.833646e-03
1.180264855412229e-07	-2.832187e-03
1.180390610571864e-07	-2.830730e-03
1.180516365731499e-07	-2.829272e-03
1.180642120891134e-07	-2.827816e-03
1.180767876050769e-07	-2.826360e-03
1.180893631210404e-07	-2.824905e-03
1.181173315007705e-07	-2.821672e-03
1.181276264957302e-07	-2.820482e-03
1.181379214906899e-07	-2.819293e-03
1.181482164856496e-07	-2.818105e-03
1.181585114806093e-07	-2.816917e-03
1.181688064755691e-07	-2.815729e-03
1.181791014705288e-07	-2.814542e-03
1.181893964654885e-07	-2.813356e-03
1.182036869432668e-07	-2.811710e-03
1.182179774210451e-07	-2.810065e-03
1.182322678988234e-07	-2.808421e-03
1.182465583766017e-07	-2.806777e-03
1.182608488543800e-07	-2.805135e-03
1.182751393321583e-07	-2.803493e-03
1.182894298099366e-07	-2.801852e-03
1.182913233535308e-07	-2.801635e-03
1.182988975279073e-07	-2.800766e-03
1.183189807134361e-07	-2.798463e-03
1.183390638989649e-07	-2.796161e-03
1.183591470844937e-07	-2.793862e-03
1.183792302700225e-07	-2.791564e-03
1.183993134555513e-07	-2.789268e-03
1.184193966410801e-07	-2.786974e-03
1.184394798266089e-07	-2.784682e-03
1.184487315638956e-07	-2.783626e-03
1.185257217053636e-07	-2.774859e-03
1.186027118468315e-07	-2.766117e-03
1.186797019882995e-07	-2.757402e-03
1.187566921297674e-07	-2.748713e-03
1.188336822712354e-07	-2.740051e-03
1.189106724127034e-07	-2.731414e-03
1.189876625541713e-07	-2.722804e-03
1.189896632210737e-07	-2.722581e-03
