Freq.	V(out)
2.32809125766496e+05	(1.99970572447190e+01dB,1.78533046259762e+02°)
2.33345806228096e+05	(1.99970441069266e+01dB,1.78529666064902e+02°)
2.33883723865931e+05	(1.99970309085328e+01dB,1.78526278088161e+02°)
2.34422881531988e+05	(1.99970176492585e+01dB,1.78522882311671e+02°)
2.34963282084826e+05	(1.99970043288229e+01dB,1.78519478717522e+02°)
2.35504928389596e+05	(1.99969909469440e+01dB,1.78516067287767e+02°)
2.36047823318053e+05	(1.99969775033388e+01dB,1.78512648004413e+02°)
2.36591969748571e+05	(1.99969639977226e+01dB,1.78509220849431e+02°)
2.37137370566161e+05	(1.99969504298096e+01dB,1.78505785804748e+02°)
2.37684028662483e+05	(1.99969367993126e+01dB,1.78502342852249e+02°)
2.38231946935864e+05	(1.99969231059432e+01dB,1.78498891973782e+02°)
2.38781128291313e+05	(1.99969093494115e+01dB,1.78495433151148e+02°)
2.39331575640534e+05	(1.99968955294265e+01dB,1.78491966366112e+02°)
2.39883291901944e+05	(1.99968816456956e+01dB,1.78488491600393e+02°)
2.40436280000689e+05	(1.99968676979250e+01dB,1.78485008835672e+02°)
2.40990542868655e+05	(1.99968536858195e+01dB,1.78481518053586e+02°)
2.41546083444489e+05	(1.99968396090826e+01dB,1.78478019235731e+02°)
2.42102904673613e+05	(1.99968254674164e+01dB,1.78474512363660e+02°)
2.42661009508237e+05	(1.99968112605215e+01dB,1.78470997418887e+02°)
2.43220400907377e+05	(1.99967969880975e+01dB,1.78467474382880e+02°)
2.43781081836870e+05	(1.99967826498421e+01dB,1.78463943237068e+02°)
2.44343055269392e+05	(1.99967682454520e+01dB,1.78460403962836e+02°)
2.44906324184470e+05	(1.99967537746224e+01dB,1.78456856541527e+02°)
2.45470891568498e+05	(1.99967392370470e+01dB,1.78453300954442e+02°)
2.46036760414758e+05	(1.99967246324182e+01dB,1.78449737182839e+02°)
2.46603933723429e+05	(1.99967099604270e+01dB,1.78446165207934e+02°)
2.47172414501608e+05	(1.99966952207629e+01dB,1.78442585010900e+02°)
2.47742205763323e+05	(1.99966804131139e+01dB,1.78438996572866e+02°)
2.48313310529552e+05	(1.99966655371667e+01dB,1.78435399874919e+02°)
2.48885731828234e+05	(1.99966505926067e+01dB,1.78431794898104e+02°)
2.49459472694290e+05	(1.99966355791174e+01dB,1.78428181623422e+02°)
2.50034536169638e+05	(1.99966204963813e+01dB,1.78424560031830e+02°)
2.50610925303206e+05	(1.99966053440792e+01dB,1.78420930104243e+02°)
2.51188643150953e+05	(1.99965901218904e+01dB,1.78417291821531e+02°)
2.51767692775880e+05	(1.99965748294930e+01dB,1.78413645164523e+02°)
2.52348077248052e+05	(1.99965594665633e+01dB,1.78409990114002e+02°)
2.52929799644609e+05	(1.99965440327762e+01dB,1.78406326650709e+02°)
2.53512863049785e+05	(1.99965285278053e+01dB,1.78402654755339e+02°)
2.54097270554925e+05	(1.99965129513223e+01dB,1.78398974408547e+02°)
2.54683025258499e+05	(1.99964973029979e+01dB,1.78395285590939e+02°)
2.55270130266119e+05	(1.99964815825009e+01dB,1.78391588283082e+02°)
2.55858588690559e+05	(1.99964657894986e+01dB,1.78387882465495e+02°)
2.56448403651766e+05	(1.99964499236570e+01dB,1.78384168118654e+02°)
2.57039578276881e+05	(1.99964339846403e+01dB,1.78380445222992e+02°)
2.57632115700252e+05	(1.99964179721114e+01dB,1.78376713758895e+02°)
2.58226019063454e+05	(1.99964018857315e+01dB,1.78372973706707e+02°)
2.58821291515304e+05	(1.99963857251602e+01dB,1.78369225046725e+02°)
2.59417936211876e+05	(1.99963694900556e+01dB,1.78365467759203e+02°)
2.60015956316522e+05	(1.99963531800744e+01dB,1.78361701824349e+02°)
2.60615354999884e+05	(1.99963367948713e+01dB,1.78357927222327e+02°)
2.61216135439915e+05	(1.99963203340998e+01dB,1.78354143933255e+02°)
2.61818300821893e+05	(1.99963037974117e+01dB,1.78350351937207e+02°)
2.62421854338438e+05	(1.99962871844571e+01dB,1.78346551214211e+02°)
2.63026799189532e+05	(1.99962704948846e+01dB,1.78342741744249e+02°)
2.63633138582532e+05	(1.99962537283411e+01dB,1.78338923507259e+02°)
2.64240875732189e+05	(1.99962368844719e+01dB,1.78335096483133e+02°)
2.64850013860664e+05	(1.99962199629208e+01dB,1.78331260651716e+02°)
2.65460556197548e+05	(1.99962029633297e+01dB,1.78327415992809e+02°)
2.66072505979875e+05	(1.99961858853390e+01dB,1.78323562486167e+02°)
2.66685866452142e+05	(1.99961687285876e+01dB,1.78319700111498e+02°)
2.67300640866325e+05	(1.99961514927124e+01dB,1.78315828848464e+02°)
2.67916832481897e+05	(1.99961341773489e+01dB,1.78311948676682e+02°)
2.68534444565845e+05	(1.99961167821309e+01dB,1.78308059575722e+02°)
2.69153480392686e+05	(1.99960993066903e+01dB,1.78304161525108e+02°)
2.69773943244486e+05	(1.99960817506576e+01dB,1.78300254504316e+02°)
2.70395836410878e+05	(1.99960641136613e+01dB,1.78296338492778e+02°)
2.71019163189078e+05	(1.99960463953285e+01dB,1.78292413469878e+02°)
2.71643926883902e+05	(1.99960285952844e+01dB,1.78288479414953e+02°)
2.72270130807785e+05	(1.99960107131525e+01dB,1.78284536307293e+02°)
2.72897778280798e+05	(1.99959927485546e+01dB,1.78280584126142e+02°)
2.73526872630665e+05	(1.99959747011106e+01dB,1.78276622850696e+02°)
2.74157417192782e+05	(1.99959565704390e+01dB,1.78272652460104e+02°)
2.74789415310233e+05	(1.99959383561562e+01dB,1.78268672933469e+02°)
2.75422870333810e+05	(1.99959200578770e+01dB,1.78264684249844e+02°)
2.76057785622028e+05	(1.99959016752144e+01dB,1.78260686388237e+02°)
2.76694164541145e+05	(1.99958832077797e+01dB,1.78256679327607e+02°)
2.77332010465178e+05	(1.99958646551822e+01dB,1.78252663046867e+02°)
2.77971326775922e+05	(1.99958460170296e+01dB,1.78248637524879e+02°)
2.78612116862971e+05	(1.99958272929278e+01dB,1.78244602740461e+02°)
2.79254384123727e+05	(1.99958084824807e+01dB,1.78240558672379e+02°)
2.79898131963430e+05	(1.99957895852906e+01dB,1.78236505299355e+02°)
2.80543363795165e+05	(1.99957706009578e+01dB,1.78232442600059e+02°)
2.81190083039887e+05	(1.99957515290809e+01dB,1.78228370553115e+02°)
2.81838293126439e+05	(1.99957323692565e+01dB,1.78224289137099e+02°)
2.82487997491564e+05	(1.99957131210795e+01dB,1.78220198330536e+02°)
2.83139199579931e+05	(1.99956937841428e+01dB,1.78216098111904e+02°)
2.83791902844149e+05	(1.99956743580376e+01dB,1.78211988459632e+02°)
2.84446110744785e+05	(1.99956548423531e+01dB,1.78207869352101e+02°)
2.85101826750384e+05	(1.99956352366766e+01dB,1.78203740767642e+02°)
2.85759054337488e+05	(1.99956155405935e+01dB,1.78199602684536e+02°)
2.86417796990651e+05	(1.99955957536874e+01dB,1.78195455081017e+02°)
2.87078058202462e+05	(1.99955758755398e+01dB,1.78191297935269e+02°)
2.87739841473560e+05	(1.99955559057305e+01dB,1.78187131225426e+02°)
2.88403150312654e+05	(1.99955358438371e+01dB,1.78182954929572e+02°)
2.89067988236541e+05	(1.99955156894357e+01dB,1.78178769025743e+02°)
2.89734358770125e+05	(1.99954954420999e+01dB,1.78174573491925e+02°)
2.90402265446438e+05	(1.99954751014017e+01dB,1.78170368306052e+02°)
2.91071711806654e+05	(1.99954546669110e+01dB,1.78166153446011e+02°)
2.91742701400110e+05	(1.99954341381958e+01dB,1.78161928889638e+02°)
2.92415237784327e+05	(1.99954135148221e+01dB,1.78157694614718e+02°)
2.93089324525025e+05	(1.99953927963538e+01dB,1.78153450598985e+02°)
2.93764965196146e+05	(1.99953719823530e+01dB,1.78149196820127e+02°)
2.94442163379869e+05	(1.99953510723795e+01dB,1.78144933255776e+02°)
2.95120922666631e+05	(1.99953300659914e+01dB,1.78140659883516e+02°)
2.95801246655147e+05	(1.99953089627444e+01dB,1.78136376680881e+02°)
2.96483138952427e+05	(1.99952877621926e+01dB,1.78132083625354e+02°)
2.97166603173795e+05	(1.99952664638877e+01dB,1.78127780694365e+02°)
2.97851642942912e+05	(1.99952450673795e+01dB,1.78123467865295e+02°)
2.98538261891789e+05	(1.99952235722156e+01dB,1.78119145115473e+02°)
2.99226463660812e+05	(1.99952019779416e+01dB,1.78114812422178e+02°)
2.99916251898758e+05	(1.99951802841011e+01dB,1.78110469762636e+02°)
3.00607630262816e+05	(1.99951584902356e+01dB,1.78106117114022e+02°)
3.01300602418605e+05	(1.99951365958842e+01dB,1.78101754453460e+02°)
3.01995172040194e+05	(1.99951146005843e+01dB,1.78097381758022e+02°)
3.02691342810123e+05	(1.99950925038708e+01dB,1.78092999004728e+02°)
3.03389118419420e+05	(1.99950703052767e+01dB,1.78088606170547e+02°)
3.04088502567620e+05	(1.99950480043329e+01dB,1.78084203232394e+02°)
3.04789498962791e+05	(1.99950256005678e+01dB,1.78079790167134e+02°)
3.05492111321544e+05	(1.99950030935081e+01dB,1.78075366951578e+02°)
3.06196343369060e+05	(1.99949804826779e+01dB,1.78070933562486e+02°)
3.06902198839108e+05	(1.99949577675995e+01dB,1.78066489976565e+02°)
3.07609681474063e+05	(1.99949349477926e+01dB,1.78062036170469e+02°)
3.08318795024928e+05	(1.99949120227750e+01dB,1.78057572120800e+02°)
3.09029543251351e+05	(1.99948889920622e+01dB,1.78053097804106e+02°)
3.09741929921650e+05	(1.99948658551674e+01dB,1.78048613196884e+02°)
3.10455958812828e+05	(1.99948426116017e+01dB,1.78044118275577e+02°)
3.11171633710594e+05	(1.99948192608738e+01dB,1.78039613016574e+02°)
3.11888958409386e+05	(1.99947958024903e+01dB,1.78035097396211e+02°)
3.12607936712387e+05	(1.99947722359554e+01dB,1.78030571390772e+02°)
3.13328572431551e+05	(1.99947485607711e+01dB,1.78026034976486e+02°)
3.14050869387614e+05	(1.99947247764370e+01dB,1.78021488129529e+02°)
3.14774831410124e+05	(1.99947008824506e+01dB,1.78016930826023e+02°)
3.15500462337455e+05	(1.99946768783070e+01dB,1.78012363042036e+02°)
3.16227766016830e+05	(1.99946527634989e+01dB,1.78007784753584e+02°)
3.16956746304341e+05	(1.99946285375166e+01dB,1.78003195936625e+02°)
3.17687407064969e+05	(1.99946041998484e+01dB,1.77998596567066e+02°)
3.18419752172604e+05	(1.99945797499800e+01dB,1.77993986620759e+02°)
3.19153785510068e+05	(1.99945551873947e+01dB,1.77989366073501e+02°)
3.19889510969131e+05	(1.99945305115736e+01dB,1.77984734901034e+02°)
3.20626932450538e+05	(1.99945057219952e+01dB,1.77980093079047e+02°)
3.21366053864023e+05	(1.99944808181357e+01dB,1.77975440583173e+02°)
3.22106879128335e+05	(1.99944557994691e+01dB,1.77970777388991e+02°)
3.22849412171255e+05	(1.99944306654667e+01dB,1.77966103472023e+02°)
3.23593656929620e+05	(1.99944054155975e+01dB,1.77961418807738e+02°)
3.24339617349341e+05	(1.99943800493280e+01dB,1.77956723371549e+02°)
3.25087297385426e+05	(1.99943545661223e+01dB,1.77952017138813e+02°)
3.25836701002000e+05	(1.99943289654421e+01dB,1.77947300084832e+02°)
3.26587832172327e+05	(1.99943032467464e+01dB,1.77942572184853e+02°)
3.27340694878829e+05	(1.99942774094919e+01dB,1.77937833414067e+02°)
3.28095293113110e+05	(1.99942514531330e+01dB,1.77933083747607e+02°)
3.28851630875974e+05	(1.99942253771211e+01dB,1.77928323160554e+02°)
3.29609712177449e+05	(1.99941991809054e+01dB,1.77923551627930e+02°)
3.30369541036806e+05	(1.99941728639326e+01dB,1.77918769124701e+02°)
3.31131121482582e+05	(1.99941464256468e+01dB,1.77913975625778e+02°)
3.31894457552601e+05	(1.99941198654895e+01dB,1.77909171106014e+02°)
3.32659553293996e+05	(1.99940931828996e+01dB,1.77904355540207e+02°)
3.33426412763226e+05	(1.99940663773135e+01dB,1.77899528903097e+02°)
3.34195040026105e+05	(1.99940394481650e+01dB,1.77894691169368e+02°)
3.34965439157819e+05	(1.99940123948854e+01dB,1.77889842313646e+02°)
3.35737614242946e+05	(1.99939852169032e+01dB,1.77884982310502e+02°)
3.36511569375482e+05	(1.99939579136445e+01dB,1.77880111134447e+02°)
3.37287308658860e+05	(1.99939304845324e+01dB,1.77875228759937e+02°)
3.38064836205972e+05	(1.99939029289877e+01dB,1.77870335161369e+02°)
3.38844156139193e+05	(1.99938752464285e+01dB,1.77865430313085e+02°)
3.39625272590399e+05	(1.99938474362701e+01dB,1.77860514189365e+02°)
3.40408189700991e+05	(1.99938194979251e+01dB,1.77855586764436e+02°)
3.41192911621919e+05	(1.99937914308035e+01dB,1.77850648012464e+02°)
3.41979442513699e+05	(1.99937632343127e+01dB,1.77845697907557e+02°)
3.42767786546441e+05	(1.99937349078571e+01dB,1.77840736423767e+02°)
3.43557947899865e+05	(1.99937064508385e+01dB,1.77835763535085e+02°)
3.44349930763329e+05	(1.99936778626561e+01dB,1.77830779215446e+02°)
3.45143739335847e+05	(1.99936491427061e+01dB,1.77825783438725e+02°)
3.45939377826112e+05	(1.99936202903821e+01dB,1.77820776178739e+02°)
3.46736850452522e+05	(1.99935913050748e+01dB,1.77815757409245e+02°)
3.47536161443196e+05	(1.99935621861722e+01dB,1.77810727103943e+02°)
3.48337315036002e+05	(1.99935329330595e+01dB,1.77805685236473e+02°)
3.49140315478576e+05	(1.99935035451189e+01dB,1.77800631780416e+02°)
3.49945167028347e+05	(1.99934740217300e+01dB,1.77795566709293e+02°)
3.50751873952558e+05	(1.99934443622694e+01dB,1.77790489996566e+02°)
3.51560440528288e+05	(1.99934145661110e+01dB,1.77785401615638e+02°)
3.52370871042477e+05	(1.99933846326255e+01dB,1.77780301539852e+02°)
3.53183169791947e+05	(1.99933545611811e+01dB,1.77775189742491e+02°)
3.53997341083425e+05	(1.99933243511429e+01dB,1.77770066196778e+02°)
3.54813389233565e+05	(1.99932940018731e+01dB,1.77764930875878e+02°)
3.55631318568975e+05	(1.99932635127310e+01dB,1.77759783752892e+02°)
3.56451133426234e+05	(1.99932328830729e+01dB,1.77754624800863e+02°)
3.57272838151919e+05	(1.99932021122523e+01dB,1.77749453992774e+02°)
3.58096437102626e+05	(1.99931711996195e+01dB,1.77744271301547e+02°)
3.58921934644995e+05	(1.99931401445221e+01dB,1.77739076700043e+02°)
3.59749335155732e+05	(1.99931089463044e+01dB,1.77733870161061e+02°)
3.60578643021632e+05	(1.99930776043080e+01dB,1.77728651657343e+02°)
3.61409862639603e+05	(1.99930461178713e+01dB,1.77723421161565e+02°)
3.62242998416688e+05	(1.99930144863296e+01dB,1.77718178646345e+02°)
3.63078054770091e+05	(1.99929827090153e+01dB,1.77712924084239e+02°)
3.63915036127196e+05	(1.99929507852578e+01dB,1.77707657447741e+02°)
3.64753946925597e+05	(1.99929187143832e+01dB,1.77702378709284e+02°)
3.65594791613114e+05	(1.99928864957146e+01dB,1.77697087841239e+02°)
3.66437574647822e+05	(1.99928541285721e+01dB,1.77691784815916e+02°)
3.67282300498074e+05	(1.99928216122725e+01dB,1.77686469605561e+02°)
3.68128973642521e+05	(1.99927889461296e+01dB,1.77681142182361e+02°)
3.68977598570139e+05	(1.99927561294541e+01dB,1.77675802518437e+02°)
3.69828179780255e+05	(1.99927231615534e+01dB,1.77670450585851e+02°)
3.70680721782565e+05	(1.99926900417318e+01dB,1.77665086356601e+02°)
3.71535229097162e+05	(1.99926567692903e+01dB,1.77659709802622e+02°)
3.72391706254557e+05	(1.99926233435269e+01dB,1.77654320895787e+02°)
3.73250157795709e+05	(1.99925897637363e+01dB,1.77648919607906e+02°)
3.74110588272042e+05	(1.99925560292098e+01dB,1.77643505910726e+02°)
3.74973002245472e+05	(1.99925221392357e+01dB,1.77638079775931e+02°)
3.75837404288433e+05	(1.99924880930988e+01dB,1.77632641175142e+02°)
3.76703798983897e+05	(1.99924538900809e+01dB,1.77627190079914e+02°)
3.77572190925405e+05	(1.99924195294602e+01dB,1.77621726461742e+02°)
3.78442584717082e+05	(1.99923850105119e+01dB,1.77616250292057e+02°)
3.79314984973670e+05	(1.99923503325076e+01dB,1.77610761542223e+02°)
3.80189396320550e+05	(1.99923154947157e+01dB,1.77605260183543e+02°)
3.81065823393761e+05	(1.99922804964012e+01dB,1.77599746187255e+02°)
3.81944270840035e+05	(1.99922453368259e+01dB,1.77594219524534e+02°)
3.82824743316811e+05	(1.99922100152480e+01dB,1.77588680166487e+02°)
3.83707245492267e+05	(1.99921745309224e+01dB,1.77583128084162e+02°)
3.84591782045342e+05	(1.99921388831004e+01dB,1.77577563248538e+02°)
3.85478357665760e+05	(1.99921030710303e+01dB,1.77571985630531e+02°)
3.86366977054057e+05	(1.99920670939564e+01dB,1.77566395200991e+02°)
3.87257644921605e+05	(1.99920309511201e+01dB,1.77560791930705e+02°)
3.88150365990636e+05	(1.99919946417589e+01dB,1.77555175790394e+02°)
3.89045144994269e+05	(1.99919581651069e+01dB,1.77549546750712e+02°)
3.89941986676531e+05	(1.99919215203949e+01dB,1.77543904782251e+02°)
3.90840895792390e+05	(1.99918847068499e+01dB,1.77538249855534e+02°)
3.91741877107771e+05	(1.99918477236955e+01dB,1.77532581941020e+02°)
3.92644935399588e+05	(1.99918105701517e+01dB,1.77526901009102e+02°)
3.93550075455765e+05	(1.99917732454350e+01dB,1.77521207030108e+02°)
3.94457302075266e+05	(1.99917357487583e+01dB,1.77515499974298e+02°)
3.95366620068116e+05	(1.99916980793308e+01dB,1.77509779811867e+02°)
3.96278034255427e+05	(1.99916602363580e+01dB,1.77504046512944e+02°)
3.97191549469428e+05	(1.99916222190421e+01dB,1.77498300047590e+02°)
3.98107170553485e+05	(1.99915840265813e+01dB,1.77492540385800e+02°)
3.99024902362130e+05	(1.99915456581704e+01dB,1.77486767497504e+02°)
3.99944749761085e+05	(1.99915071130002e+01dB,1.77480981352562e+02°)
4.00866717627290e+05	(1.99914683902580e+01dB,1.77475181920769e+02°)
4.01790810848927e+05	(1.99914294891275e+01dB,1.77469369171852e+02°)
4.02717034325446e+05	(1.99913904087883e+01dB,1.77463543075472e+02°)
4.03645392967592e+05	(1.99913511484167e+01dB,1.77457703601221e+02°)
4.04575891697430e+05	(1.99913117071847e+01dB,1.77451850718624e+02°)
4.05508535448371e+05	(1.99912720842610e+01dB,1.77445984397139e+02°)
4.06443329165200e+05	(1.99912322788101e+01dB,1.77440104606153e+02°)
4.07380277804100e+05	(1.99911922899930e+01dB,1.77434211314989e+02°)
4.08319386332679e+05	(1.99911521169667e+01dB,1.77428304492901e+02°)
4.09260659729998e+05	(1.99911117588843e+01dB,1.77422384109071e+02°)
4.10204102986594e+05	(1.99910712148951e+01dB,1.77416450132619e+02°)
4.11149721104509e+05	(1.99910304841444e+01dB,1.77410502532590e+02°)
4.12097519097317e+05	(1.99909895657738e+01dB,1.77404541277964e+02°)
4.13047501990148e+05	(1.99909484589208e+01dB,1.77398566337652e+02°)
4.13999674819717e+05	(1.99909071627189e+01dB,1.77392577680494e+02°)
4.14954042634350e+05	(1.99908656762979e+01dB,1.77386575275264e+02°)
4.15910610494009e+05	(1.99908239987832e+01dB,1.77380559090663e+02°)
4.16869383470322e+05	(1.99907821292967e+01dB,1.77374529095325e+02°)
4.17830366646608e+05	(1.99907400669558e+01dB,1.77368485257814e+02°)
4.18793565117905e+05	(1.99906978108741e+01dB,1.77362427546624e+02°)
4.19758983990994e+05	(1.99906553601613e+01dB,1.77356355930180e+02°)
4.20726628384430e+05	(1.99906127139226e+01dB,1.77350270376836e+02°)
4.21696503428568e+05	(1.99905698712596e+01dB,1.77344170854876e+02°)
4.22668614265589e+05	(1.99905268312693e+01dB,1.77338057332514e+02°)
4.23642966049527e+05	(1.99904835930450e+01dB,1.77331929777894e+02°)
4.24619563946299e+05	(1.99904401556756e+01dB,1.77325788159088e+02°)
4.25598413133729e+05	(1.99903965182459e+01dB,1.77319632444099e+02°)
4.26579518801579e+05	(1.99903526798364e+01dB,1.77313462600858e+02°)
4.27562886151572e+05	(1.99903086395236e+01dB,1.77307278597227e+02°)
4.28548520397425e+05	(1.99902643963796e+01dB,1.77301080400993e+02°)
4.29536426764873e+05	(1.99902199494724e+01dB,1.77294867979875e+02°)
4.30526610491696e+05	(1.99901752978657e+01dB,1.77288641301521e+02°)
4.31519076827751e+05	(1.99901304406187e+01dB,1.77282400333504e+02°)
4.32513831034994e+05	(1.99900853767866e+01dB,1.77276145043329e+02°)
4.33510878387515e+05	(1.99900401054202e+01dB,1.77269875398427e+02°)
4.34510224171557e+05	(1.99899946255658e+01dB,1.77263591366157e+02°)
4.35511873685554e+05	(1.99899489362655e+01dB,1.77257292913807e+02°)
4.36515832240151e+05	(1.99899030365570e+01dB,1.77250980008592e+02°)
4.37522105158237e+05	(1.99898569254735e+01dB,1.77244652617654e+02°)
4.38530697774971e+05	(1.99898106020439e+01dB,1.77238310708065e+02°)
4.39541615437810e+05	(1.99897640652926e+01dB,1.77231954246820e+02°)
4.40554863506539e+05	(1.99897173142395e+01dB,1.77225583200846e+02°)
4.41570447353298e+05	(1.99896703479001e+01dB,1.77219197536993e+02°)
4.42588372362612e+05	(1.99896231652854e+01dB,1.77212797222040e+02°)
4.43608643931418e+05	(1.99895757654017e+01dB,1.77206382222691e+02°)
4.44631267469094e+05	(1.99895281472511e+01dB,1.77199952505579e+02°)
4.45656248397488e+05	(1.99894803098308e+01dB,1.77193508037262e+02°)
4.46683592150948e+05	(1.99894322521335e+01dB,1.77187048784224e+02°)
4.47713304176347e+05	(1.99893839731475e+01dB,1.77180574712875e+02°)
