time	V(input_bode)	V(out)	V(out_fs)	V(out_preamp)
1.146978326108704e-07	9.325029e-05	9.999999e-08	-1.131359e-01	-3.244437e-03
1.147362454151390e-07	9.308823e-05	9.999999e-08	-1.128905e-01	-3.239368e-03
1.147382460820274e-07	9.307979e-05	9.999999e-08	-1.128778e-01	-3.239104e-03
1.147502500833578e-07	9.302926e-05	9.999999e-08	-1.128012e-01	-3.237522e-03
1.148422807602802e-07	9.264243e-05	9.999999e-08	-1.122158e-01	-3.225415e-03
1.148700042860633e-07	9.252622e-05	9.999999e-08	-1.120400e-01	-3.221776e-03
1.148977278118464e-07	9.241017e-05	9.999999e-08	-1.118644e-01	-3.218142e-03
1.149254513376294e-07	9.229425e-05	9.999999e-08	-1.116891e-01	-3.214511e-03
1.149531748634125e-07	9.217848e-05	9.999999e-08	-1.115141e-01	-3.210884e-03
1.149808983891955e-07	9.206285e-05	9.999999e-08	-1.113393e-01	-3.207261e-03
1.150086219149786e-07	9.194736e-05	9.999999e-08	-1.111647e-01	-3.203642e-03
1.150363454407616e-07	9.183201e-05	9.999999e-08	-1.109904e-01	-3.200026e-03
1.150383461153718e-07	9.182368e-05	9.999999e-08	-1.109778e-01	-3.199766e-03
1.150503501630328e-07	9.177384e-05	9.999999e-08	-1.109025e-01	-3.198202e-03
1.150629257768595e-07	9.172160e-05	9.999999e-08	-1.108236e-01	-3.196564e-03
1.150755013906863e-07	9.166939e-05	9.999999e-08	-1.107447e-01	-3.194927e-03
1.150880770045130e-07	9.161721e-05	9.999999e-08	-1.106659e-01	-3.193291e-03
1.151006526183398e-07	9.156506e-05	9.999999e-08	-1.105871e-01	-3.191656e-03
1.151132282321665e-07	9.151293e-05	9.999999e-08	-1.105084e-01	-3.190021e-03
1.151258038459932e-07	9.146083e-05	9.999999e-08	-1.104297e-01	-3.188387e-03
1.151383794598200e-07	9.140877e-05	9.999999e-08	-1.103511e-01	-3.186754e-03
1.151503823493002e-07	9.135915e-05	9.999999e-08	-1.102761e-01	-3.185197e-03
1.151629581285813e-07	9.130715e-05	9.999999e-08	-1.101976e-01	-3.183565e-03
1.151755339078625e-07	9.125517e-05	9.999999e-08	-1.101191e-01	-3.181935e-03
1.151881096871436e-07	9.120322e-05	9.999999e-08	-1.100407e-01	-3.180305e-03
1.152006854664247e-07	9.115130e-05	9.999999e-08	-1.099624e-01	-3.178676e-03
1.152132612457059e-07	9.109941e-05	9.999999e-08	-1.098840e-01	-3.177048e-03
1.152258370249870e-07	9.104755e-05	9.999999e-08	-1.098058e-01	-3.175421e-03
1.152384128042681e-07	9.099572e-05	9.999999e-08	-1.097276e-01	-3.173794e-03
1.152664844045110e-07	9.088020e-05	9.999999e-08	-1.095532e-01	-3.170166e-03
1.152767646536832e-07	9.083790e-05	9.999999e-08	-1.094894e-01	-3.168839e-03
1.152870449028554e-07	9.079562e-05	9.999999e-08	-1.094256e-01	-3.167511e-03
1.152973251520276e-07	9.075336e-05	9.999999e-08	-1.093619e-01	-3.166185e-03
1.153076054011997e-07	9.071112e-05	9.999999e-08	-1.092982e-01	-3.164859e-03
1.153178856503719e-07	9.066891e-05	9.999999e-08	-1.092345e-01	-3.163533e-03
1.153281658995441e-07	9.062671e-05	9.999999e-08	-1.091709e-01	-3.162208e-03
1.153384461487162e-07	9.058454e-05	9.999999e-08	-1.091073e-01	-3.160883e-03
1.153498097224190e-07	9.053799e-05	9.999999e-08	-1.090371e-01	-3.159420e-03
1.153772105979027e-07	9.042574e-05	9.999999e-08	-1.088678e-01	-3.155894e-03
1.154046114733864e-07	9.031362e-05	9.999999e-08	-1.086988e-01	-3.152372e-03
1.154320123488701e-07	9.020165e-05	9.999999e-08	-1.085301e-01	-3.148854e-03
1.154594132243538e-07	9.008982e-05	9.999999e-08	-1.083616e-01	-3.145339e-03
1.154868140998375e-07	8.997812e-05	9.999999e-08	-1.081933e-01	-3.141828e-03
1.155142149753213e-07	8.986656e-05	9.999999e-08	-1.080253e-01	-3.138320e-03
1.155416158508050e-07	8.975514e-05	9.999999e-08	-1.078575e-01	-3.134817e-03
1.155478218771898e-07	8.972995e-05	9.999999e-08	-1.078195e-01	-3.134024e-03
1.155757456526892e-07	8.961658e-05	9.999999e-08	-1.076489e-01	-3.130458e-03
1.156036694281886e-07	8.950335e-05	9.999999e-08	-1.074785e-01	-3.126897e-03
1.156315932036880e-07	8.939027e-05	9.999999e-08	-1.073083e-01	-3.123339e-03
1.156595169791874e-07	8.927733e-05	9.999999e-08	-1.071384e-01	-3.119785e-03
1.156874407546869e-07	8.916453e-05	9.999999e-08	-1.069687e-01	-3.116234e-03
1.157153645301863e-07	8.905187e-05	9.999999e-08	-1.067993e-01	-3.112688e-03
1.157432883056857e-07	8.893936e-05	9.999999e-08	-1.066301e-01	-3.109145e-03
1.157849545577947e-07	8.877175e-05	9.999999e-08	-1.063781e-01	-3.103867e-03
1.158266208099038e-07	8.860445e-05	9.999999e-08	-1.061267e-01	-3.098597e-03
1.158682870620128e-07	8.843747e-05	9.999999e-08	-1.058759e-01	-3.093335e-03
1.159099533141219e-07	8.827079e-05	9.999999e-08	-1.056256e-01	-3.088082e-03
1.159516195662310e-07	8.810443e-05	9.999999e-08	-1.053758e-01	-3.082838e-03
1.159932858183400e-07	8.793839e-05	9.999999e-08	-1.051266e-01	-3.077602e-03
1.160349520704491e-07	8.777265e-05	9.999999e-08	-1.048780e-01	-3.072374e-03
1.160436170726874e-07	8.773823e-05	9.999999e-08	-1.048263e-01	-3.071288e-03
1.161937312437479e-07	8.714396e-05	9.999999e-08	-1.039355e-01	-3.052531e-03
1.163367789263088e-07	8.658139e-05	9.999999e-08	-1.030933e-01	-3.034759e-03
1.163387795931978e-07	8.657353e-05	9.999999e-08	-1.030816e-01	-3.034512e-03
1.163667889296432e-07	8.646388e-05	9.999999e-08	-1.029175e-01	-3.031044e-03
1.163776496927547e-07	8.642136e-05	9.999999e-08	-1.028539e-01	-3.029700e-03
1.163885104558663e-07	8.637886e-05	9.999999e-08	-1.027903e-01	-3.028357e-03
1.163993712189778e-07	8.633639e-05	9.999999e-08	-1.027268e-01	-3.027014e-03
1.164102319820894e-07	8.629394e-05	9.999999e-08	-1.026633e-01	-3.025672e-03
1.164210927452009e-07	8.625152e-05	9.999999e-08	-1.025999e-01	-3.024331e-03
1.164319535083125e-07	8.620912e-05	9.999999e-08	-1.025365e-01	-3.022990e-03
1.164428142714240e-07	8.616674e-05	9.999999e-08	-1.024732e-01	-3.021650e-03
1.165388462820940e-07	8.579290e-05	9.999999e-08	-1.019146e-01	-3.009824e-03
1.165508502834148e-07	8.574633e-05	9.999999e-08	-1.018450e-01	-3.008349e-03
1.165737722098565e-07	8.565738e-05	9.999999e-08	-1.017121e-01	-3.005534e-03
1.165966941362983e-07	8.556853e-05	9.999999e-08	-1.015795e-01	-3.002721e-03
1.166196160627401e-07	8.547977e-05	9.999999e-08	-1.014470e-01	-2.999911e-03
1.166425379891818e-07	8.539111e-05	9.999999e-08	-1.013147e-01	-2.997104e-03
1.166654599156236e-07	8.530255e-05	9.999999e-08	-1.011825e-01	-2.994299e-03
1.166883818420653e-07	8.521408e-05	9.999999e-08	-1.010505e-01	-2.991497e-03
1.167113037685071e-07	8.512571e-05	9.999999e-08	-1.009187e-01	-2.988697e-03
1.167389129709904e-07	8.501932e-05	9.999999e-08	-1.007601e-01	-2.985328e-03
1.167509169648098e-07	8.497316e-05	9.999999e-08	-1.006913e-01	-2.983864e-03
1.167634925863282e-07	8.492479e-05	9.999999e-08	-1.006192e-01	-2.982332e-03
1.167760682078466e-07	8.487645e-05	9.999999e-08	-1.005471e-01	-2.980800e-03
1.167886438293650e-07	8.482814e-05	9.999999e-08	-1.004751e-01	-2.979269e-03
1.168012194508834e-07	8.477985e-05	9.999999e-08	-1.004032e-01	-2.977738e-03
1.168137950724017e-07	8.473159e-05	9.999999e-08	-1.003313e-01	-2.976209e-03
1.168263706939201e-07	8.468335e-05	9.999999e-08	-1.002594e-01	-2.974680e-03
1.168389463154385e-07	8.463514e-05	9.999999e-08	-1.001876e-01	-2.973152e-03
1.168509504971152e-07	8.458919e-05	9.999999e-08	-1.001191e-01	-2.971694e-03
1.168775282867458e-07	8.448747e-05	9.999999e-08	-9.996761e-02	-2.968468e-03
1.169041060763763e-07	8.438586e-05	9.999999e-08	-9.981634e-02	-2.965246e-03
1.169306838660069e-07	8.428438e-05	9.999999e-08	-9.966528e-02	-2.962027e-03
1.169572616556375e-07	8.418302e-05	9.999999e-08	-9.951444e-02	-2.958812e-03
1.169838394452681e-07	8.408178e-05	9.999999e-08	-9.936382e-02	-2.955599e-03
1.170104172348987e-07	8.398066e-05	9.999999e-08	-9.921342e-02	-2.952391e-03
1.170369950245293e-07	8.387966e-05	9.999999e-08	-9.906324e-02	-2.949185e-03
1.170390130043348e-07	8.387199e-05	9.999999e-08	-9.905184e-02	-2.948942e-03
1.170430489639459e-07	8.385668e-05	9.999999e-08	-9.902906e-02	-2.948455e-03
1.170672647216123e-07	8.376483e-05	9.999999e-08	-9.889249e-02	-2.945539e-03
1.171374611918916e-07	8.349899e-05	9.999999e-08	-9.849751e-02	-2.937098e-03
1.171390463487830e-07	8.349300e-05	9.999999e-08	-9.848861e-02	-2.936908e-03
1.171612385452613e-07	8.340921e-05	9.999999e-08	-9.836410e-02	-2.934244e-03
1.171939869519764e-07	8.328559e-05	9.999999e-08	-9.818059e-02	-2.930318e-03
1.172147192499339e-07	8.320746e-05	9.999999e-08	-9.806460e-02	-2.927835e-03
1.172354515478915e-07	8.312940e-05	9.999999e-08	-9.794874e-02	-2.925355e-03
1.172561838458490e-07	8.305141e-05	9.999999e-08	-9.783301e-02	-2.922876e-03
1.172769161438066e-07	8.297349e-05	9.999999e-08	-9.771741e-02	-2.920399e-03
1.172976484417641e-07	8.289564e-05	9.999999e-08	-9.760194e-02	-2.917924e-03
1.173183807397217e-07	8.281786e-05	9.999999e-08	-9.748660e-02	-2.915451e-03
1.173391130376792e-07	8.274015e-05	9.999999e-08	-9.737139e-02	-2.912980e-03
1.173566045824799e-07	8.267466e-05	9.999999e-08	-9.727430e-02	-2.910897e-03
1.173740961272805e-07	8.260922e-05	9.999999e-08	-9.717730e-02	-2.908816e-03
1.173915876720812e-07	8.254383e-05	9.999999e-08	-9.708040e-02	-2.906736e-03
1.174090792168818e-07	8.247850e-05	9.999999e-08	-9.698359e-02	-2.904657e-03
1.174265707616825e-07	8.241321e-05	9.999999e-08	-9.688687e-02	-2.902580e-03
1.174440623064831e-07	8.234798e-05	9.999999e-08	-9.679026e-02	-2.900504e-03
1.174615538512838e-07	8.228280e-05	9.999999e-08	-9.669373e-02	-2.898429e-03
1.174871623874625e-07	8.218741e-05	9.999999e-08	-9.655255e-02	-2.895394e-03
1.174891630543514e-07	8.217996e-05	9.999999e-08	-9.654152e-02	-2.895157e-03
1.175011670556851e-07	8.213535e-05	9.999999e-08	-9.647544e-02	-2.893736e-03
1.175280331539084e-07	8.203550e-05	9.999999e-08	-9.632768e-02	-2.890558e-03
1.175548992521316e-07	8.193578e-05	9.999999e-08	-9.618014e-02	-2.887382e-03
1.175817653503548e-07	8.183617e-05	9.999999e-08	-9.603282e-02	-2.884210e-03
1.176086314485781e-07	8.173669e-05	9.999999e-08	-9.588571e-02	-2.881042e-03
1.176354975468013e-07	8.163732e-05	9.999999e-08	-9.573883e-02	-2.877877e-03
1.176623636450245e-07	8.153807e-05	9.999999e-08	-9.559216e-02	-2.874715e-03
1.176892297432478e-07	8.143895e-05	9.999999e-08	-9.544571e-02	-2.871556e-03
1.177172390795698e-07	8.133579e-05	9.999999e-08	-9.529330e-02	-2.868267e-03
1.177378745298379e-07	8.125982e-05	9.999999e-08	-9.518113e-02	-2.865846e-03
1.177585099801060e-07	8.118393e-05	9.999999e-08	-9.506909e-02	-2.863426e-03
1.177791454303741e-07	8.110811e-05	9.999999e-08	-9.495718e-02	-2.861009e-03
1.177997808806422e-07	8.103237e-05	9.999999e-08	-9.484541e-02	-2.858594e-03
1.178204163309103e-07	8.095671e-05	9.999999e-08	-9.473377e-02	-2.856180e-03
1.178410517811784e-07	8.088112e-05	9.999999e-08	-9.462226e-02	-2.853769e-03
1.178616872314465e-07	8.080561e-05	9.999999e-08	-9.451088e-02	-2.851360e-03
1.178892964321440e-07	8.070462e-05	9.999999e-08	-9.436202e-02	-2.848139e-03
1.179013004030041e-07	8.066081e-05	9.999999e-08	-9.429739e-02	-2.846740e-03
1.179278811139508e-07	8.056379e-05	9.999999e-08	-9.415442e-02	-2.843644e-03
1.179544618248975e-07	8.046689e-05	9.999999e-08	-9.401166e-02	-2.840551e-03
1.179810425358442e-07	8.037011e-05	9.999999e-08	-9.386911e-02	-2.837462e-03
1.180076232467909e-07	8.027344e-05	9.999999e-08	-9.372677e-02	-2.834375e-03
1.180342039577376e-07	8.017689e-05	9.999999e-08	-9.358465e-02	-2.831292e-03
1.180607846686843e-07	8.008046e-05	9.999999e-08	-9.344274e-02	-2.828213e-03
1.180873653796311e-07	7.998414e-05	9.999999e-08	-9.330104e-02	-2.825136e-03
1.180893631210404e-07	7.997690e-05	9.999999e-08	-9.329039e-02	-2.824905e-03
1.181013495694961e-07	7.993355e-05	9.999999e-08	-9.322657e-02	-2.823519e-03
1.181139276974950e-07	7.988805e-05	9.999999e-08	-9.315965e-02	-2.822065e-03
1.181265058254939e-07	7.984256e-05	9.999999e-08	-9.309277e-02	-2.820612e-03
1.181390839534929e-07	7.979711e-05	9.999999e-08	-9.302594e-02	-2.819159e-03
1.181516620814918e-07	7.975167e-05	9.999999e-08	-9.295915e-02	-2.817707e-03
1.181642402094907e-07	7.970626e-05	9.999999e-08	-9.289241e-02	-2.816256e-03
1.181768183374896e-07	7.966088e-05	9.999999e-08	-9.282571e-02	-2.814806e-03
1.181893964654885e-07	7.961551e-05	9.999999e-08	-9.275907e-02	-2.813356e-03
1.182018217358948e-07	7.957077e-05	9.999999e-08	-9.269328e-02	-2.811925e-03
1.182626069758043e-07	7.935211e-05	9.999999e-08	-9.237213e-02	-2.804933e-03
1.182891142193376e-07	7.925689e-05	9.999999e-08	-9.223238e-02	-2.801889e-03
1.182894298099366e-07	7.925575e-05	9.999999e-08	-9.223072e-02	-2.801852e-03
1.182900609911347e-07	7.925349e-05	9.999999e-08	-9.222740e-02	-2.801780e-03
1.182913233535308e-07	7.924897e-05	9.999999e-08	-9.222075e-02	-2.801635e-03
1.183089964270759e-07	7.918563e-05	9.999999e-08	-9.212774e-02	-2.799608e-03
1.183276369127235e-07	7.911882e-05	9.999999e-08	-9.202973e-02	-2.797471e-03
1.183462773983711e-07	7.905207e-05	9.999999e-08	-9.193182e-02	-2.795335e-03
1.183649178840186e-07	7.898537e-05	9.999999e-08	-9.183401e-02	-2.793201e-03
1.183835583696662e-07	7.891874e-05	9.999999e-08	-9.173630e-02	-2.791069e-03
1.184021988553137e-07	7.885216e-05	9.999999e-08	-9.163869e-02	-2.788938e-03
1.184208393409613e-07	7.878563e-05	9.999999e-08	-9.154119e-02	-2.786809e-03
1.184394798266089e-07	7.871917e-05	9.999999e-08	-9.144378e-02	-2.784682e-03
1.184487315638956e-07	7.868623e-05	9.999999e-08	-9.139549e-02	-2.783626e-03
1.186368987381891e-07	7.801872e-05	9.999999e-08	-9.041857e-02	-2.762244e-03
1.186395465155052e-07	7.800936e-05	9.999999e-08	-9.040489e-02	-2.761944e-03
1.186545515171724e-07	7.795642e-05	9.999999e-08	-9.032746e-02	-2.760246e-03
1.186738436621731e-07	7.788836e-05	9.999999e-08	-9.022799e-02	-2.758064e-03
1.186931358071738e-07	7.782035e-05	9.999999e-08	-9.012863e-02	-2.755884e-03
1.187124279521745e-07	7.775241e-05	9.999999e-08	-9.002937e-02	-2.753705e-03
1.187317200971753e-07	7.768452e-05	9.999999e-08	-8.993022e-02	-2.751529e-03
1.187510122421760e-07	7.761669e-05	9.999999e-08	-8.983118e-02	-2.749353e-03
1.187703043871767e-07	7.754892e-05	9.999999e-08	-8.973226e-02	-2.747180e-03
1.187895965321774e-07	7.748121e-05	9.999999e-08	-8.963344e-02	-2.745008e-03
1.188176058686232e-07	7.738306e-05	9.999999e-08	-8.949018e-02	-2.741858e-03
1.188418996808444e-07	7.729799e-05	9.999999e-08	-8.936609e-02	-2.739128e-03
1.188661934930655e-07	7.721301e-05	9.999999e-08	-8.924218e-02	-2.736401e-03
1.188904873052867e-07	7.712812e-05	9.999999e-08	-8.911843e-02	-2.733676e-03
1.189147811175079e-07	7.704333e-05	9.999999e-08	-8.899486e-02	-2.730954e-03
1.189390749297290e-07	7.695863e-05	9.999999e-08	-8.887146e-02	-2.728235e-03
1.189633687419502e-07	7.687403e-05	9.999999e-08	-8.874824e-02	-2.725518e-03
1.189876625541713e-07	7.678953e-05	9.999999e-08	-8.862519e-02	-2.722804e-03
1.189896632210737e-07	7.678256e-05	9.999999e-08	-8.861505e-02	-2.722581e-03
1.189936645548784e-07	7.676867e-05	9.999999e-08	-8.859481e-02	-2.722134e-03
1.190396798932978e-07	7.660889e-05	9.999999e-08	-8.836228e-02	-2.717002e-03
1.190628304739168e-07	7.652864e-05	9.999999e-08	-8.824553e-02	-2.714423e-03
1.190859810545358e-07	7.644848e-05	9.999999e-08	-8.812893e-02	-2.711847e-03
1.191091316351548e-07	7.636840e-05	9.999999e-08	-8.801249e-02	-2.709273e-03
1.191322822157739e-07	7.628840e-05	9.999999e-08	-8.789620e-02	-2.706701e-03
1.191554327963929e-07	7.620849e-05	9.999999e-08	-8.778007e-02	-2.704132e-03
1.191785833770119e-07	7.612866e-05	9.999999e-08	-8.766409e-02	-2.701565e-03
1.192017339576309e-07	7.604891e-05	9.999999e-08	-8.754826e-02	-2.699001e-03
1.192140237883748e-07	7.600660e-05	9.999999e-08	-8.748684e-02	-2.697640e-03
1.192263136191186e-07	7.596432e-05	9.999999e-08	-8.742546e-02	-2.696280e-03
1.192386034498624e-07	7.592206e-05	9.999999e-08	-8.736412e-02	-2.694921e-03
1.192508932806063e-07	7.587983e-05	9.999999e-08	-8.730282e-02	-2.693562e-03
1.192631831113501e-07	7.583761e-05	9.999999e-08	-8.724157e-02	-2.692205e-03
1.192754729420940e-07	7.579542e-05	9.999999e-08	-8.718036e-02	-2.690847e-03
1.192877627728378e-07	7.575325e-05	9.999999e-08	-8.711919e-02	-2.689491e-03
1.192897632544181e-07	7.574639e-05	9.999999e-08	-8.710924e-02	-2.689270e-03
1.192937642175788e-07	7.573269e-05	9.999999e-08	-8.708934e-02	-2.688828e-03
1.193071966842919e-07	7.568665e-05	9.999999e-08	-8.702256e-02	-2.687347e-03
1.193206291510050e-07	7.564064e-05	9.999999e-08	-8.695584e-02	-2.685866e-03
1.193340616177181e-07	7.559465e-05	9.999999e-08	-8.688917e-02	-2.684386e-03
1.193474940844312e-07	7.554869e-05	9.999999e-08	-8.682255e-02	-2.682907e-03
1.193609265511444e-07	7.550276e-05	9.999999e-08	-8.675597e-02	-2.681429e-03
1.193743590178574e-07	7.545685e-05	9.999999e-08	-8.668945e-02	-2.679951e-03
1.193877914845705e-07	7.541096e-05	9.999999e-08	-8.662298e-02	-2.678474e-03
1.193897965988663e-07	7.540411e-05	9.999999e-08	-8.661306e-02	-2.678253e-03
1.194018272846409e-07	7.536309e-05	9.999999e-08	-8.655359e-02	-2.676932e-03
1.194898299433144e-07	7.506338e-05	9.999999e-08	-8.611974e-02	-2.667280e-03
1.195163449510753e-07	7.497337e-05	9.999999e-08	-8.598949e-02	-2.664379e-03
1.195697190039370e-07	7.479242e-05	9.999999e-08	-8.572784e-02	-2.658548e-03
1.196230930567987e-07	7.461190e-05	9.999999e-08	-8.546700e-02	-2.652729e-03
1.196764671096603e-07	7.443181e-05	9.999999e-08	-8.520697e-02	-2.646922e-03
1.197298411625220e-07	7.425216e-05	9.999999e-08	-8.494774e-02	-2.641128e-03
1.197832152153837e-07	7.407294e-05	9.999999e-08	-8.468933e-02	-2.635346e-03
1.198365892682454e-07	7.389415e-05	9.999999e-08	-8.443171e-02	-2.629575e-03
1.198899633211071e-07	7.371580e-05	9.999999e-08	-8.417491e-02	-2.623817e-03
1.199040896321649e-07	7.366871e-05	9.999999e-08	-8.410709e-02	-2.622296e-03
1.199241961302300e-07	7.360167e-05	9.999999e-08	-8.401063e-02	-2.620131e-03
1.199443026282950e-07	7.353469e-05	9.999999e-08	-8.391429e-02	-2.617968e-03
1.199644091263601e-07	7.346778e-05	9.999999e-08	-8.381806e-02	-2.615807e-03
1.199845156244252e-07	7.340093e-05	9.999999e-08	-8.372194e-02	-2.613647e-03
1.200046221224902e-07	7.333414e-05	9.999999e-08	-8.362594e-02	-2.611489e-03
1.200247286205553e-07	7.326742e-05	9.999999e-08	-8.353005e-02	-2.609333e-03
1.200448351186203e-07	7.320075e-05	9.999999e-08	-8.343427e-02	-2.607178e-03
1.200866439207146e-07	7.306233e-05	9.999999e-08	-8.323548e-02	-2.602704e-03
1.201284527228088e-07	7.292417e-05	9.999999e-08	-8.303718e-02	-2.598237e-03
1.201702615249030e-07	7.278626e-05	9.999999e-08	-8.283937e-02	-2.593777e-03
1.202120703269972e-07	7.264861e-05	9.999999e-08	-8.264204e-02	-2.589325e-03
1.202538791290914e-07	7.251123e-05	9.999999e-08	-8.244519e-02	-2.584880e-03
1.202956879311857e-07	7.237410e-05	9.999999e-08	-8.224883e-02	-2.580442e-03
1.203374967332799e-07	7.223723e-05	9.999999e-08	-8.205295e-02	-2.576011e-03
1.204881627209070e-07	7.174615e-05	9.999999e-08	-8.135106e-02	-2.560106e-03
1.204901633877960e-07	7.173965e-05	9.999999e-08	-8.134178e-02	-2.559896e-03
1.205021673891296e-07	7.170071e-05	9.999999e-08	-8.128614e-02	-2.558633e-03
1.205153146286858e-07	7.165804e-05	9.999999e-08	-8.122524e-02	-2.557250e-03
1.205284618682420e-07	7.161539e-05	9.999999e-08	-8.116439e-02	-2.555868e-03
1.205416091077981e-07	7.157278e-05	9.999999e-08	-8.110358e-02	-2.554487e-03
1.205547563473543e-07	7.153018e-05	9.999999e-08	-8.104282e-02	-2.553106e-03
1.205679035869104e-07	7.148762e-05	9.999999e-08	-8.098211e-02	-2.551727e-03
1.205810508264666e-07	7.144507e-05	9.999999e-08	-8.092145e-02	-2.550348e-03
1.205941980660228e-07	7.140256e-05	9.999999e-08	-8.086083e-02	-2.548969e-03
1.206219215928812e-07	7.131300e-05	9.999999e-08	-8.073317e-02	-2.546065e-03
1.206496451197397e-07	7.122355e-05	9.999999e-08	-8.060571e-02	-2.543164e-03
1.206773686465981e-07	7.113421e-05	9.999999e-08	-8.047847e-02	-2.540266e-03
1.207050921734565e-07	7.104498e-05	9.999999e-08	-8.035143e-02	-2.537371e-03
1.207328157003150e-07	7.095586e-05	9.999999e-08	-8.022460e-02	-2.534480e-03
1.207605392271734e-07	7.086685e-05	9.999999e-08	-8.009798e-02	-2.531592e-03
1.207882627540319e-07	7.077795e-05	9.999999e-08	-7.997157e-02	-2.528707e-03
1.207902634211404e-07	7.077153e-05	9.999999e-08	-7.996245e-02	-2.528498e-03
1.208022674237916e-07	7.073311e-05	9.999999e-08	-7.990780e-02	-2.527250e-03
1.208291335218266e-07	7.064713e-05	9.999999e-08	-7.978561e-02	-2.524459e-03
1.208559996198617e-07	7.056125e-05	9.999999e-08	-7.966360e-02	-2.521671e-03
1.208828657178967e-07	7.047547e-05	9.999999e-08	-7.954179e-02	-2.518885e-03
1.209097318159317e-07	7.038979e-05	9.999999e-08	-7.942018e-02	-2.516103e-03
1.209365979139667e-07	7.030422e-05	9.999999e-08	-7.929876e-02	-2.513323e-03
1.209634640120017e-07	7.021875e-05	9.999999e-08	-7.917754e-02	-2.510546e-03
1.209903301100367e-07	7.013338e-05	9.999999e-08	-7.905651e-02	-2.507773e-03
1.210023348702300e-07	7.009531e-05	9.999999e-08	-7.900250e-02	-2.506535e-03
1.210435480516456e-07	6.996462e-05	9.999999e-08	-7.881735e-02	-2.502287e-03
1.210605774155475e-07	6.991070e-05	9.999999e-08	-7.874097e-02	-2.500534e-03
1.210776067794494e-07	6.985682e-05	9.999999e-08	-7.866468e-02	-2.498783e-03
1.210946361433512e-07	6.980299e-05	9.999999e-08	-7.858847e-02	-2.497032e-03
1.211116655072531e-07	6.974919e-05	9.999999e-08	-7.851233e-02	-2.495283e-03
1.211286948711550e-07	6.969544e-05	9.999999e-08	-7.843628e-02	-2.493535e-03
1.211457242350569e-07	6.964174e-05	9.999999e-08	-7.836030e-02	-2.491788e-03
1.211627535989587e-07	6.958807e-05	9.999999e-08	-7.828441e-02	-2.490042e-03
1.211945438337390e-07	6.948796e-05	9.999999e-08	-7.814290e-02	-2.486786e-03
1.212636368660708e-07	6.927097e-05	9.999999e-08	-7.783633e-02	-2.479724e-03
1.212901778888293e-07	6.918774e-05	9.999999e-08	-7.771888e-02	-2.477016e-03
1.212904301433811e-07	6.918694e-05	9.999999e-08	-7.771777e-02	-2.476990e-03
1.212909346524847e-07	6.918536e-05	9.999999e-08	-7.771554e-02	-2.476939e-03
1.212919436706920e-07	6.918221e-05	9.999999e-08	-7.771108e-02	-2.476836e-03
1.212939617071065e-07	6.917589e-05	9.999999e-08	-7.770216e-02	-2.476630e-03
1.213222142169094e-07	6.908749e-05	9.999999e-08	-7.757740e-02	-2.473752e-03
1.213387518196536e-07	6.903578e-05	9.999999e-08	-7.750447e-02	-2.472068e-03
1.213552894223978e-07	6.898410e-05	9.999999e-08	-7.743160e-02	-2.470385e-03
1.213718270251421e-07	6.893246e-05	9.999999e-08	-7.735881e-02	-2.468704e-03
1.213883646278864e-07	6.888086e-05	9.999999e-08	-7.728609e-02	-2.467023e-03
1.214049022306306e-07	6.882931e-05	9.999999e-08	-7.721344e-02	-2.465344e-03
1.214214398333748e-07	6.877779e-05	9.999999e-08	-7.714087e-02	-2.463666e-03
1.214379774361191e-07	6.872632e-05	9.999999e-08	-7.706837e-02	-2.461989e-03
1.214404801600534e-07	6.871852e-05	9.999999e-08	-7.705740e-02	-2.461735e-03
1.214754918306102e-07	6.860972e-05	9.999999e-08	-7.690419e-02	-2.458189e-03
1.215059305482781e-07	6.851523e-05	9.999999e-08	-7.677124e-02	-2.455110e-03
1.215363692659459e-07	6.842087e-05	9.999999e-08	-7.663853e-02	-2.452034e-03
1.215668079836137e-07	6.832664e-05	9.999999e-08	-7.650607e-02	-2.448963e-03
1.215972467012815e-07	6.823254e-05	9.999999e-08	-7.637384e-02	-2.445894e-03
1.216276854189494e-07	6.813857e-05	9.999999e-08	-7.624187e-02	-2.442830e-03
1.216581241366172e-07	6.804473e-05	9.999999e-08	-7.611013e-02	-2.439769e-03
1.216885628542850e-07	6.795102e-05	9.999999e-08	-7.597864e-02	-2.436712e-03
1.216905635211737e-07	6.794486e-05	9.999999e-08	-7.597001e-02	-2.436511e-03
1.217025675225060e-07	6.790797e-05	9.999999e-08	-7.591823e-02	-2.435307e-03
1.217151431429511e-07	6.786931e-05	9.999999e-08	-7.586403e-02	-2.434046e-03
1.217277187633963e-07	6.783068e-05	9.999999e-08	-7.580986e-02	-2.432785e-03
1.217402943838414e-07	6.779207e-05	9.999999e-08	-7.575574e-02	-2.431525e-03
1.217528700042865e-07	6.775348e-05	9.999999e-08	-7.570165e-02	-2.430266e-03
1.217654456247316e-07	6.771491e-05	9.999999e-08	-7.564761e-02	-2.429007e-03
1.217780212451767e-07	6.767636e-05	9.999999e-08	-7.559361e-02	-2.427749e-03
1.217905968656219e-07	6.763783e-05	9.999999e-08	-7.553964e-02	-2.426491e-03
1.218186062021527e-07	6.755216e-05	9.999999e-08	-7.541963e-02	-2.423693e-03
1.218288953461409e-07	6.752069e-05	9.999999e-08	-7.537559e-02	-2.422666e-03
